sor_id_account_id,transaction_date_transaction_id,category_id_transaction_date,transaction_id,account_id,sor_id,sor_cust_id,transaction_display_name,transaction_logo_url,category_id,category_display_name,transaction_type,transaction_amount,transaction_date,transaction_metadata,created_at,modified_at,ttl
7-98765432109,20230827~265853e60aee4e6da92c670446608e15,5679fe01-009f-40ed-9fd8-0c5986acb2fe~20230827,265853e60aee4e6da92c670446608e15,98765432109,7,555111111,Con Edison,,5679fe01-009f-40ed-9fd8-0c5986acb2fe,Utilities,DEBIT_POSTED,-79.82,2023-08-27T18:18:45Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1693160325,1693160325,0
7-98765432109,20230815~a2438747f45249e484bda8b8159497e6,91490896-5044-4d51-b539-de3fb7cf6eab~20230815,a2438747f45249e484bda8b8159497e6,98765432109,7,555111111,AMC Theatres,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-140.94,2023-08-15T16:40:52Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1692117652,1692117652,0
7-98765432109,20230823~97f1974434844a24bf09d7c6a5ddd686,91452010-672d-43ff-b791-82cc0408419a~20230823,97f1974434844a24bf09d7c6a5ddd686,98765432109,7,555111111,BabyGap,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-71.42,2023-08-23T05:55:56Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1692770156,1692770156,0
7-98765432109,20230826~03da49460a2e4f62b79062901d634ec4,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20230826,03da49460a2e4f62b79062901d634ec4,98765432109,7,555222222,Chipotle,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-87.82,2023-08-26T03:09:49Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1693019389,1693019389,0
7-98765432109,20230831~d65f6bbb29e84f4caa7d92324e761564,91490896-5044-4d51-b539-de3fb7cf6eab~20230831,d65f6bbb29e84f4caa7d92324e761564,98765432109,7,555111111,Regal Cinemas,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-134.71,2023-08-31T16:08:45Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1693498125,1693498125,0
7-98765432109,20230810~c0063bf533244c0f8d33df49f8af6186,d7bc3757-76c9-459f-871c-96aa53cca4ef~20230810,c0063bf533244c0f8d33df49f8af6186,98765432109,7,555111111,BP,,d7bc3757-76c9-459f-871c-96aa53cca4ef,Fuel,DEBIT_POSTED,-82.31,2023-08-10T12:11:30Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1691669490,1691669490,0
7-98765432109,20230819~f89389b26ed2460b95c96756723737a7,91490896-5044-4d51-b539-de3fb7cf6eab~20230819,f89389b26ed2460b95c96756723737a7,98765432109,7,555111111,Netflix,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-120.18,2023-08-19T09:25:00Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1692437100,1692437100,0
7-98765432109,20230808~db0eec21945d4900a9a67eeeb932790a,5679fe01-009f-40ed-9fd8-0c5986acb2fe~20230808,db0eec21945d4900a9a67eeeb932790a,98765432109,7,555222222,Comcast,,5679fe01-009f-40ed-9fd8-0c5986acb2fe,Utilities,DEBIT_POSTED,-146.28,2023-08-08T16:33:41Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1691512421,1691512421,0
7-98765432109,20230829~a2bd1120654847139de1a828ecebf473,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b~20230829,a2bd1120654847139de1a828ecebf473,98765432109,7,555111111,Walgreens,,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b,Healthcare,DEBIT_POSTED,-214.12,2023-08-29T01:05:27Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1693271127,1693271127,0
7-98765432109,20230804~2e4cc5353baf4dacbd903125d9ba52d8,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20230804,2e4cc5353baf4dacbd903125d9ba52d8,98765432109,7,555222222,Trader Joe's,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-178.24,2023-08-04T15:12:54Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1691161974,1691161974,0
7-98765432109,20230825~c6829c4c79db40afaf4896585c809475,d7bc3757-76c9-459f-871c-96aa53cca4ef~20230825,c6829c4c79db40afaf4896585c809475,98765432109,7,555111111,BP,,d7bc3757-76c9-459f-871c-96aa53cca4ef,Fuel,DEBIT_POSTED,-110.08,2023-08-25T19:50:30Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1692993030,1692993030,0
7-98765432109,20230813~0fb50dfd71904cf68118275c4e40c7bb,b5c53165-295a-41f2-842b-b6ad44e3f62c~20230813,0fb50dfd71904cf68118275c4e40c7bb,98765432109,7,555222222,Apple Store,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-388.6,2023-08-13T06:40:16Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1691908816,1691908816,0
7-98765432109,20230815~05822349b8fa4218af2c4a03cd7cc5e6,b5c53165-295a-41f2-842b-b6ad44e3f62c~20230815,05822349b8fa4218af2c4a03cd7cc5e6,98765432109,7,555111111,Gucci,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-150.86,2023-08-15T15:36:15Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1692113775,1692113775,0
7-98765432109,20230801~29e7632f5fa0470bb7cde559474b431e,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20230801,29e7632f5fa0470bb7cde559474b431e,98765432109,7,555222222,New York Times,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-38.11,2023-08-01T06:36:51Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1690871811,1690871811,0
7-98765432109,20230807~06bb8e9e7ccd456ebee8a3ee4fd0db5b,b5c53165-295a-41f2-842b-b6ad44e3f62c~20230807,06bb8e9e7ccd456ebee8a3ee4fd0db5b,98765432109,7,555111111,Tiffany & Co.,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-302.28,2023-08-07T17:43:57Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1691430237,1691430237,0
7-98765432109,20230816~1a6c670ffbf44934af145f5e5396e57b,91490896-5044-4d51-b539-de3fb7cf6eab~20230816,1a6c670ffbf44934af145f5e5396e57b,98765432109,7,555111111,Spotify,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-131.96,2023-08-16T04:45:53Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1692161153,1692161153,0
7-98765432109,20230811~8689b00cfd0841b1a5c61d59d34c509d,5679fe01-009f-40ed-9fd8-0c5986acb2fe~20230811,8689b00cfd0841b1a5c61d59d34c509d,98765432109,7,555111111,Comcast,,5679fe01-009f-40ed-9fd8-0c5986acb2fe,Utilities,DEBIT_POSTED,-208.54,2023-08-11T05:07:05Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1691730425,1691730425,0
7-98765432109,20230829~432f1eadc8724e72a357e1b68881cb57,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20230829,432f1eadc8724e72a357e1b68881cb57,98765432109,7,555111111,Wegmans,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-226.55,2023-08-29T10:03:42Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1693303422,1693303422,0
7-98765432109,20230815~d7a21458c02f420ab2b20b290210052e,818e5e04-1c30-4ec3-80b2-ea506235bc65~20230815,d7a21458c02f420ab2b20b290210052e,98765432109,7,555111111,Uber,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-500.97,2023-08-15T13:06:30Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1692104790,1692104790,0
7-98765432109,20230813~3e189589542d4f5e997fc668ed8befc4,818e5e04-1c30-4ec3-80b2-ea506235bc65~20230813,3e189589542d4f5e997fc668ed8befc4,98765432109,7,555111111,Hilton,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-452.09,2023-08-13T18:46:36Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1691952396,1691952396,0
7-98765432109,20230823~b9485f555747486391af44ecb281dad9,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20230823,b9485f555747486391af44ecb281dad9,98765432109,7,555111111,Sweetgreen,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,CREDIT_POSTED,106.63,2023-08-23T16:15:15Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1692807315,1692807315,0
7-98765432109,20230808~1f9ae16dde0f44998e58a9db23e275e2,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20230808,1f9ae16dde0f44998e58a9db23e275e2,98765432109,7,555111111,New York Times,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-17.35,2023-08-08T02:29:48Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1691461788,1691461788,0
7-98765432109,20230820~32ac6c302b8e4c92b4fb1fcdafb3107d,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20230820,32ac6c302b8e4c92b4fb1fcdafb3107d,98765432109,7,555111111,Kroger,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-168.69,2023-08-20T20:06:33Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1692561993,1692561993,0
7-98765432109,20230802~de68a4544d5141469e1b2fa39d739f86,5679fe01-009f-40ed-9fd8-0c5986acb2fe~20230802,de68a4544d5141469e1b2fa39d739f86,98765432109,7,555222222,Comcast,,5679fe01-009f-40ed-9fd8-0c5986acb2fe,Utilities,DEBIT_POSTED,-316.63,2023-08-02T09:11:26Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1690967486,1690967486,0
7-98765432109,20230810~3a4f2cb07d3d45088583245d99fda921,d7bc3757-76c9-459f-871c-96aa53cca4ef~20230810,3a4f2cb07d3d45088583245d99fda921,98765432109,7,555111111,Exxon,,d7bc3757-76c9-459f-871c-96aa53cca4ef,Fuel,DEBIT_POSTED,-49.64,2023-08-10T01:05:31Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1691629531,1691629531,0
7-98765432109,20230813~d51b7cf5ac114bbeb0a14770d8bc23e6,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20230813,d51b7cf5ac114bbeb0a14770d8bc23e6,98765432109,7,555111111,Trader Joe's,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-228.89,2023-08-13T15:38:08Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1691941088,1691941088,0
7-98765432109,20230821~c8293e532f2a43158ea10318df6dd87c,818e5e04-1c30-4ec3-80b2-ea506235bc65~20230821,c8293e532f2a43158ea10318df6dd87c,98765432109,7,555222222,Delta Air Lines,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-425.97,2023-08-21T23:03:18Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1692658998,1692658998,0
7-98765432109,20230812~b265685ddf0c47008069648780304fe2,91490896-5044-4d51-b539-de3fb7cf6eab~20230812,b265685ddf0c47008069648780304fe2,98765432109,7,555111111,Netflix,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-91.42,2023-08-12T08:58:08Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1691830688,1691830688,0
7-98765432109,20230820~c705ae3e4b38400d9a02596083d73772,91490896-5044-4d51-b539-de3fb7cf6eab~20230820,c705ae3e4b38400d9a02596083d73772,98765432109,7,555111111,Regal Cinemas,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-143.19,2023-08-20T05:16:35Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1692508595,1692508595,0
7-98765432109,20230910~230117db1ce0439c8f61794e9f7d877b,b5c53165-295a-41f2-842b-b6ad44e3f62c~20230910,230117db1ce0439c8f61794e9f7d877b,98765432109,7,555111111,Nordstrom,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,CREDIT_POSTED,503.33,2023-09-10T17:49:19Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1694368159,1694368159,0
7-98765432109,20230912~f388a0de5ff0472593d0a65ead48ff84,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20230912,f388a0de5ff0472593d0a65ead48ff84,98765432109,7,555111111,Kroger,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-183.37,2023-09-12T13:08:34Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1694524114,1694524114,0
7-98765432109,20230910~e47f7572954d429a85a0a301b88eec4b,b5c53165-295a-41f2-842b-b6ad44e3f62c~20230910,e47f7572954d429a85a0a301b88eec4b,98765432109,7,555111111,Gucci,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-584.36,2023-09-10T04:15:54Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1694319354,1694319354,0
7-98765432109,20230904~0e6cb9199e9943f9a60ba3303f1069d5,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20230904,0e6cb9199e9943f9a60ba3303f1069d5,98765432109,7,555222222,Dropbox,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-45.8,2023-09-04T20:01:52Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1693857712,1693857712,0
7-98765432109,20230916~10a0a5f0fbd947719d6c8cd8c259aa32,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20230916,10a0a5f0fbd947719d6c8cd8c259aa32,98765432109,7,555111111,Nobu,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-97.24,2023-09-16T23:03:58Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1694905438,1694905438,0
7-98765432109,20230912~7fac2e8e1f9c4b61a29548a6b848f394,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20230912,7fac2e8e1f9c4b61a29548a6b848f394,98765432109,7,555222222,Trader Joe's,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-280.01,2023-09-12T09:54:34Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1694512474,1694512474,0
7-98765432109,20230913~7505bc28f8254fc799812d3998516b66,5679fe01-009f-40ed-9fd8-0c5986acb2fe~20230913,7505bc28f8254fc799812d3998516b66,98765432109,7,555222222,Comcast,,5679fe01-009f-40ed-9fd8-0c5986acb2fe,Utilities,CREDIT_POSTED,165.66,2023-09-13T04:47:00Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1694580420,1694580420,0
7-98765432109,20230908~ce0bd04872bd4c14b15c86fc1f958ea6,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b~20230908,ce0bd04872bd4c14b15c86fc1f958ea6,98765432109,7,555111111,LensCrafters,,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b,Healthcare,DEBIT_POSTED,-225.52,2023-09-08T12:43:52Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1694177032,1694177032,0
7-98765432109,20230909~686a0bb68cd24e3d8860e015128d8821,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b~20230909,686a0bb68cd24e3d8860e015128d8821,98765432109,7,555222222,LensCrafters,,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b,Healthcare,DEBIT_POSTED,-252.87,2023-09-09T12:09:49Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1694261389,1694261389,0
7-98765432109,20230906~7582763619414976a92f5a9a6e26db87,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20230906,7582763619414976a92f5a9a6e26db87,98765432109,7,555222222,Whole Foods,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-162.68,2023-09-06T00:14:01Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1693959241,1693959241,0
7-98765432109,20230909~debc0ef5fecc43c5b92a1d6126291713,b5c53165-295a-41f2-842b-b6ad44e3f62c~20230909,debc0ef5fecc43c5b92a1d6126291713,98765432109,7,555222222,Tiffany & Co.,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-590.67,2023-09-09T16:20:32Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1694276432,1694276432,0
7-98765432109,20230922~35430331a4124b0f986da96c6de847d1,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20230922,35430331a4124b0f986da96c6de847d1,98765432109,7,555111111,Whole Foods,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-199.98,2023-09-22T13:38:19Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1695389899,1695389899,0
7-98765432109,20230924~816532bdaa944905a4ccc96cefe7d329,b5c53165-295a-41f2-842b-b6ad44e3f62c~20230924,816532bdaa944905a4ccc96cefe7d329,98765432109,7,555111111,Apple Store,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-594.45,2023-09-24T11:26:03Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1695554763,1695554763,0
7-98765432109,20230914~513e427205aa433d8d60da5cbf1fd3f5,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20230914,513e427205aa433d8d60da5cbf1fd3f5,98765432109,7,555111111,The French Laundry,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-29.6,2023-09-14T10:20:35Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1694686835,1694686835,0
7-98765432109,20230906~31b5fafb9ebc42718fdf53d246545b5f,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b~20230906,31b5fafb9ebc42718fdf53d246545b5f,98765432109,7,555222222,CVS Pharmacy,,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b,Healthcare,DEBIT_POSTED,-180.94,2023-09-06T04:30:11Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1693974611,1693974611,0
7-98765432109,20230919~0ba27b5c5ba34414b0f619183cc6ed39,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20230919,0ba27b5c5ba34414b0f619183cc6ed39,98765432109,7,555111111,Whole Foods,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-153.79,2023-09-19T13:45:33Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1695131133,1695131133,0
7-98765432109,20230923~0f97df235d12400a956d6593e102215e,b5c53165-295a-41f2-842b-b6ad44e3f62c~20230923,0f97df235d12400a956d6593e102215e,98765432109,7,555111111,Nordstrom,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-686.58,2023-09-23T22:23:31Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1695507811,1695507811,0
7-98765432109,20230922~45aec701a9aa49ecac10797e7188c382,818e5e04-1c30-4ec3-80b2-ea506235bc65~20230922,45aec701a9aa49ecac10797e7188c382,98765432109,7,555111111,Hilton,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-450.1,2023-09-22T21:47:40Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1695419260,1695419260,0
7-98765432109,20230917~b1318a0eac08497ca7b0d33f1a736589,818e5e04-1c30-4ec3-80b2-ea506235bc65~20230917,b1318a0eac08497ca7b0d33f1a736589,98765432109,7,555111111,Marriott,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-153.68,2023-09-17T00:59:39Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1694912379,1694912379,0
7-98765432109,20230905~1f5fc79b2d5347f2ba69d9f63c3d2e1d,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20230905,1f5fc79b2d5347f2ba69d9f63c3d2e1d,98765432109,7,555111111,Wegmans,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-240.95,2023-09-05T12:41:32Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1693917692,1693917692,0
7-98765432109,20230902~d7a78fa7e91c4dbd958e5a550d87b5c2,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20230902,d7a78fa7e91c4dbd958e5a550d87b5c2,98765432109,7,555111111,Costco,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-207.3,2023-09-02T10:12:51Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1693649571,1693649571,0
7-98765432109,20230902~41e8a8f85f88492f886ebcdde6fd59cd,91490896-5044-4d51-b539-de3fb7cf6eab~20230902,41e8a8f85f88492f886ebcdde6fd59cd,98765432109,7,555111111,Spotify,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-110.67,2023-09-02T08:11:15Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1693642275,1693642275,0
7-98765432109,20230929~f3a29ef5e87d4a9bb4bab007eee3761a,91452010-672d-43ff-b791-82cc0408419a~20230929,f3a29ef5e87d4a9bb4bab007eee3761a,98765432109,7,555111111,Disney Store,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-95.41,2023-09-29T02:18:53Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1695953933,1695953933,0
7-98765432109,20230907~3acdc496d4934513b844a93c9b967aec,91452010-672d-43ff-b791-82cc0408419a~20230907,3acdc496d4934513b844a93c9b967aec,98765432109,7,555222222,BabyGap,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-94.06,2023-09-07T18:14:11Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1694110451,1694110451,0
7-98765432109,20230926~f15d82fc947d4209be8397fc249f7d9f,5679fe01-009f-40ed-9fd8-0c5986acb2fe~20230926,f15d82fc947d4209be8397fc249f7d9f,98765432109,7,555111111,Con Edison,,5679fe01-009f-40ed-9fd8-0c5986acb2fe,Utilities,DEBIT_POSTED,-260.59,2023-09-26T04:33:10Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1695702790,1695702790,0
7-98765432109,20230929~2076c6475c4c4dd08794c319058a9a3c,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20230929,2076c6475c4c4dd08794c319058a9a3c,98765432109,7,555111111,Sweetgreen,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-124.23,2023-09-29T09:06:36Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1695978396,1695978396,0
7-98765432109,20230923~3f65933a02c2408cb872fa49b505fe04,d7bc3757-76c9-459f-871c-96aa53cca4ef~20230923,3f65933a02c2408cb872fa49b505fe04,98765432109,7,555222222,Shell,,d7bc3757-76c9-459f-871c-96aa53cca4ef,Fuel,DEBIT_POSTED,-44.38,2023-09-23T20:58:31Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1695502711,1695502711,0
7-98765432109,20230901~ce331474443b468796bc5cb3922d10d2,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20230901,ce331474443b468796bc5cb3922d10d2,98765432109,7,555222222,Trader Joe's,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-155.25,2023-09-01T08:28:50Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1693556930,1693556930,0
7-98765432109,20230917~2149359be5684773b7a15796f792b6c9,818e5e04-1c30-4ec3-80b2-ea506235bc65~20230917,2149359be5684773b7a15796f792b6c9,98765432109,7,555222222,Lyft,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-490.55,2023-09-17T12:46:12Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1694954772,1694954772,0
7-98765432109,20230916~79f74d67a7714bd583a0e899780f4352,91452010-672d-43ff-b791-82cc0408419a~20230916,79f74d67a7714bd583a0e899780f4352,98765432109,7,555111111,BabyGap,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-88.05,2023-09-16T09:11:07Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1694855467,1694855467,0
7-98765432109,20230908~4d9f30224f8c466aa5219b89c6704028,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20230908,4d9f30224f8c466aa5219b89c6704028,98765432109,7,555222222,Wegmans,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-265.34,2023-09-08T05:49:30Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1694152170,1694152170,0
7-98765432109,20230920~c906506c75ff42419656408cd1ff1872,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20230920,c906506c75ff42419656408cd1ff1872,98765432109,7,555111111,Microsoft 365,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-43.57,2023-09-20T19:55:36Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1695239736,1695239736,0
